"sector;Año;Mes;Fecha;Cuenta Corriente;Balance Comercial;Bienes;Servicios;Ingreso primario;Intereses;Utilidades y Dividendos;Ingreso secundario;Capital;Cuenta Financiera;IED (neto);Préstamos financieros, títulos de deuda y líneas de crédito;FAE;Resultado Cambiario Sector;Resultado Cambiario (Incluye Conceptos no informados por el cliente);Conceptos no informados por el cliente"
"Maquinarias y Equipos;2005;2;200502;-65,5919350698;-64,7994272926;-64,5156674825;-0,2837598101;-0,8362426914;-0,2102426914;-0,626;0,0437349142;0;-5,9586123572;0,7191532;-1,235819;-5,7985155572;-71,550547427;-71,550547427;0"
"Maquinarias y Equipos;2005;3;200503;-81,8535412452;-79,1850697212;-77,3852164617;-1,7998532595;-2,711537524;-0,219599524;-2,483248;0,043066;0;-2,9509926604;0,8793251144;-1,995972;-2,9257957748;-84,8045339056;-84,8045339056;0"
"Maquinarias y Equipos;2005;4;200504;-102,6321521824;-97,76705519;-100,2619479794;2,4948927894;-4,8650969924;-0,5315616464;-4,311415346;0;0;-6,0998046447;0,3715431416;-1,310157;-5,7600467863;-108,7319568271;-108,7319568271;0"
"Maquinarias y Equipos;2005;5;200505;-120,5678448465;-119,3239524513;-116,8943428472;-2,4296096041;-1,2544804528;-0,8465622728;-0,40357318;0,0105880576;0;-5,7973644649;0,2930713488;-3,7794084;-3,2918804137;-126,3652093114;-126,3652093114;0"
"Maquinarias y Equipos;2005;6;200506;-105,450138553;-103,2947552166;-103,3597059972;0,0649507805999997;-2,1553833364;-0,4297093364;-1,752585;0;0;3,9566272876;0,3079261711;-3,668984;6,5945591165;-101,4935112654;-101,4935112654;0"
"Maquinarias y Equipos;2005;7;200507;-103,5093042582;-101,5717482537;-99,6797120497;-1,892036204;-2,0152096885;-1,2490306885;-0,753586;0,077653684;0;0,308181724300003;0,089260338;-6,3345842392;8,8523936255;-103,2011225339;-103,2011225339;0"
"Maquinarias y Equipos;2005;8;200508;-111,4495650359;-110,3847875409;-107,3902563123;-2,9945312286;-1,064159345;-0,5538265105;-0,5016428345;-0,00061815;0;-3,3518198355;3,169441;-12,391641;5,9153801645;-114,8013848714;-114,8013848714;0"
"Maquinarias y Equipos;2005;9;200509;-122,2895263031;-117,6772737457;-117,316596001;-0,3606777447;-4,6124032374;-0,3298682374;-4,27887;0,00015068;0;3,070032632;2,784965;-3,541687;3,786245632;-119,2194936711;-119,2194936711;0"
"Maquinarias y Equipos;2005;10;200510;-128,8554179676;-118,4072620249;-121,9137832416;3,5065212167;-10,4481559427;-0,3102396383;-10,1335713044;0;0;4,9861690719;0,034475;-4,7574625675;9,7254746394;-123,8692488957;-123,8692488957;0"
"Maquinarias y Equipos;2005;11;200511;-151,2193800679;-146,6953785283;-144,6641932263;-2,031185302;-4,5257712396;-1,1136832396;-3,407743;0,0017697;0;2,5688511602;0,53599;-2,512337;4,5451981602;-148,6505289077;-148,6505289077;0"
"Maquinarias y Equipos;2005;12;200512;-153,8380643116;-148,9976847677;-145,3193036898;-3,6783810779;-4,8400714739;-0,5564832614;-4,2792432125;-0,00030807;0;22,9455798638;1,2547211142;15,608708964;7,0047607856;-130,8924844478;-130,8924844478;0"
"Maquinarias y Equipos;2006;1;200601;-112,6601860345;-110,627719939;-112,8663585963;2,2386386573;-2,1515321155;-0,7727911155;-1,378741;0,11906602;0;1,0178678959;0,861558248;-0,924366423;1,2080628976;-111,6423181386;-111,6423181386;0"
"Maquinarias y Equipos;2006;2;200602;-110,2805761582;-107,0279741951;-117,888173852;10,8601996569;-3,2546209931;-0,7502759931;-2,5;0,00201903;0;9,2312005817;3,200617;0,8042203963;6,0630461854;-101,0493755765;-101,0493755765;0"
"Maquinarias y Equipos;2006;3;200603;-153,1744384586;-148,4797868612;-147,1737631993;-1,3060236619;-4,7101835974;-0,0066525932;-4,6991860042;0,015532;0;9,3072615836;0,7819903566;0,9705675;6,972822727;-143,867176875;-143,867176875;0"
"Maquinarias y Equipos;2006;4;200604;-132,8506555784;-124,1302771528;-122,2761338197;-1,8541433331;-8,7288372256;-0,6585792256;-8,051345;0,0084588;0;7,8421288767;0,4431594875;0,273563768;7,0926886212;-125,0085267017;-125,0085267017;0"
"Maquinarias y Equipos;2006;5;200605;-123,7949012206;-121,1074432583;-119,2693969434;-1,8380463149;-2,7035739623;-1,3236797843;-1,372389178;0,016116;0;-3,8001663387;0,214831;-5,279791796;1,1465944573;-127,5950675593;-127,5950675593;0"
"Maquinarias y Equipos;2006;6;200606;-132,9148028684;-131,8032127475;-124,7115285864;-7,0916841611;-1,1542381209;-0,450245997;-0,6971481239;0,042648;0;8,8803268198;4,505096;0,104478045;4,4524667748;-124,0344760486;-124,0344760486;0"
"Maquinarias y Equipos;2006;7;200607;-133,1462597917;-129,374309566;-128,5280043086;-0,8463052574;-3,8536092257;-0,7341051653;-3,1042740604;0,081659;0;1,4255095291;0,88733748;-0,657964;1,2818860491;-131,7207502626;-131,7207502626;0"
"Maquinarias y Equipos;2006;8;200608;-146,9782809202;-143,1046920783;-144,0213427826;0,9166507043;-3,8718598419;-0,5677548419;-3,298349;-0,001729;0;8,652184572;0,536554;5,3289606075;2,9984899645;-138,3260963482;-138,3260963482;0"
"Maquinarias y Equipos;2006;9;200609;-124,6981689763;-123,2305471427;-124,7588607344;1,5283135917;-1,4925218336;-0,8133981236;-0,67242171;0,0249;0;11,5523282261;1,2890785;3,1649861374;7,1549725887;-113,1458407502;-113,1458407502;0"
"Maquinarias y Equipos;2006;10;200610;-142,393401833;-136,7392393068;-130,2359422592;-6,5032970476;-5,7865848906;-0,6682798906;-5,114;0,1324223644;0;-4,8409068683;0,518033;-0,184570183;-5,1743696853;-147,2343087013;-147,2343087013;0"
"Maquinarias y Equipos;2006;11;200611;-136,937714906;-135,0208948426;-140,4995921981;5,4786973555;-1,9309440634;-0,4756500634;-1,439541;0,014124;0;-3,2840372696;0,364742;0,9626838848;-4,6278191544;-140,2217521756;-140,2217521756;0"
"Maquinarias y Equipos;2006;12;200612;-141,0934813167;-134,7013726009;-131,8762428812;-2,8251297197;-6,4307754758;-1,3606473798;-5,084389096;0,03866676;0;8,4953115742;0,74762287;5,0728538897;2,9568868145;-132,5981697425;-132,5981697425;0"
"Maquinarias y Equipos;2007;1;200701;-129,7771647645;-128,7425027747;-130,0850842013;1,3425814266;-1,0337859898;-0,8234959898;-0,1984;-0,000876;0;10,5490557971;0,355674;0,5801445892;9,4902452079;-119,2281089674;-119,2281089674;0"
"Maquinarias y Equipos;2007;2;200702;-119,9404225406;-119,5250699752;-121,7665801727;2,2415101975;-0,4397535654;-0,3551685654;-0,084585;0,024401;0;-2,3644842083;0,205894695;0,8430241756;-3,6122960789;-122,3049067489;-122,3049067489;0"
"Maquinarias y Equipos;2007;3;200703;-168,0396144033;-159,9396906745;-153,4745596777;-6,4651309968;-8,1377638538;-0,5444798538;-7,580449;0,037840125;0;-3,5545262714;1,3268700348;-1,893914095;-2,6529652112;-171,5941406747;-171,5941406747;0"
"Maquinarias y Equipos;2007;4;200704;-139,9683331718;-139,1586780539;-141,6723503217;2,5136722678;-0,8172851179;-0,6156481179;-0,193871;0,00763;0;8,9598297857;0,662344725;17,9704435165;-9,5159034558;-131,0085033861;-131,0085033861;0"
"Maquinarias y Equipos;2007;5;200705;-204,1944972338;-201,4073442145;-192,9997671913;-8,4075770232;-2,7957930193;-1,7976852428;-0,9910107765;0,00864;0;-3,741941199;1,10645579;-7,153406352;2,0616664947;-207,9364384328;-207,9364384328;0"
"Maquinarias y Equipos;2007;6;200706;-177,1152266443;-175,7924785618;-179,3589277179;3,5664491561;-1,4147210265;-1,2901440265;-0,106011;0,091972944;0;9,5280017944;11,86668431;-0,5808781941;-1,4652133215;-167,5872248499;-167,5872248499;0"
"Maquinarias y Equipos;2007;7;200707;-177,7109186936;-172,7725211095;-171,3772177832;-1,3953033263;-4,9778195841;-1,0068125841;-3,961177;0,039422;0;0,2267197946;1,0666787422;0,654984496;-2,6608864436;-177,484198899;-177,484198899;0"
"Maquinarias y Equipos;2007;8;200708;-234,5027890874;-218,6698620335;-219,2928465672;0,622984533700001;-15,8329270539;-0,6089510539;-15,216605;0;0;-7,8819280364;0,3832162833;2,7901940461;-11,0968213658;-242,3847171238;-242,3847171238;0"
"Maquinarias y Equipos;2007;9;200709;-196,0984226572;-183,2098787419;-181,2755149872;-1,9343637547;-12,8913579153;-0,5665839153;-12,320168;0,002814;0;-7,2008564563;3,41508;9,9188644178;-20,6642988741;-203,2992791135;-203,2992791135;0"
"Maquinarias y Equipos;2007;10;200710;-260,0842105354;-258,2593153625;-251,2038747993;-7,0554405632;-1,8248224429;-1,4391794429;-0,381037;-0,00007273;0;-4,2760616819;0,48016228;9,547315617;-14,5969245789;-264,3602722173;-264,3602722173;0"
"Maquinarias y Equipos;2007;11;200711;-225,5739655393;-223,5772802884;-220,023651998;-3,5536282904;-1,9804452509;-0,9314802509;-1,044359;-0,01624;0;10,1962158821;3,722287332;19,8981624;-12,2817328499;-215,3777496572;-215,3777496572;0"
"Maquinarias y Equipos;2007;12;200712;-211,14648345;-207,54055293;-203,87844247;-3,66211046;-3,62776432;-1,39340307;-2,22947925;0,0218338;0;47,96620875;2,27783876;43,49121925;1,81061274;-163,1802747;-163,1802747;0"
"Maquinarias y Equipos;2008;1;200801;-201,14477276;-202,03458382;-204,25959905;2,22501523;0,88467746;-1,50318281;2,39274227;0,0051336;0;11,3105559;1,662045;4,64290809;4,72379481;-189,83421686;-189,83421686;0"
"Maquinarias y Equipos;2008;2;200802;-180,29195213;-178,86927852;-173,59415743;-5,27512109;-1,43494561;-1,43494561;0;0,012272;0;15,39390717;5,964119;10,3600038;-0,170485629999998;-164,89804496;-164,89804496;0"
"Maquinarias y Equipos;2008;3;200803;-207,26772043;-201,6998919;-191,81664553;-9,88324637;-5,56708987;-1,15613387;-4,406074;-0,00073866;0;21,05545989;0,31020667;9,78000956;10,89500766;-186,21226054;-186,21226054;0"
"Maquinarias y Equipos;2008;4;200804;-231,66569026;-230,30219533;-223,73363556;-6,56855977;-1,36708455;-1,45528272;0,0979621700000001;0,00358962;0;-10,74076118;0,74754718;4,67410822;-16,31056058;-242,40645144;-242,40645144;0"
"Maquinarias y Equipos;2008;5;200805;-231,83754979;-230,72006032;-224,09582766;-6,62423266;-1,12515547;-2,26978618;1,17111271;0,007666;0;9,99827846;8,10178066;33,97117928;-27,57391648;-221,83927133;-221,83927133;0"
"Maquinarias y Equipos;2008;6;200806;-185,39710589;-159,53399706;-151,61178751;-7,92220955;-25,86614572;-1,81377249;-24,05237323;0,00303689;0;4,84528037;0,62552167;16,00010189;-11,99248019;-180,55182552;-180,55182552;0"
"Maquinarias y Equipos;2008;7;200807;-210,78350927;-208,92148619;-202,47228638;-6,44919981;-1,97103034;-1,10381459;-0,85745175;0,10900726;0;17,1704052;3,6376313;23,14086789;-10,22783399;-193,61310407;-193,61310407;0"
"Maquinarias y Equipos;2008;8;200808;-173,76404559;-172,21208677;-165,18657385;-7,02551292;-1,64309682;-0,91796744;-0,72512938;0,091138;0;15,32813834;0,6227549;13,47203381;3,10384963;-158,43590725;-158,43590725;0"
"Maquinarias y Equipos;2008;9;200809;-238,55879923;-225,05034935;-210,99239417;-14,05795518;-13,58172388;-1,66004661;-11,91191327;0,073274;0;14,77572465;2,62307603;16,07710089;-4,08369427;-223,78307458;-223,78307458;0"
"Maquinarias y Equipos;2008;10;200810;-201,63720517;-200,41394642;-202,47928671;2,06534029;-1,27186975;-1,17393052;-0,07145723;0,048611;0;-21,49767414;4,28809221;-4,9993142;-20,70284696;-223,13487931;-223,13487931;0"
"Maquinarias y Equipos;2008;11;200811;-117,06998813;-112,94644485;-111,72074429;-1,22570056;-4,14781328;-1,21912955;-2,92039973;0,02427;0;8,24092994;3,74877895;9,86250846;-4,49295147;-108,82905819;-108,82905819;0"
"Maquinarias y Equipos;2008;12;200812;-111,73176424;-109,63331357;-103,21804366;-6,41526991;-2,12978667;-1,18812915;-0,93834034;0,031336;0;-19,71451942;2,79810678;-3,96324761;-19,03817659;-131,44628366;-131,44628366;0"
"Maquinarias y Equipos;2009;1;200901;-127,54740925;-126,70278501;-123,00821256;-3,69457245;-0,92749857;-0,75224481;-0,1671655;0,08287433;0;-12,53711059;1,58634729;-1,34864102;-13,16246386;-140,08451984;-140,08451984;0"
"Maquinarias y Equipos;2009;2;200902;-137,48530092;-135,91146927;-130,74804228;-5,16342699;-1,57160565;-0,99965111;-0,560476;-0,002226;0;-4,52126187;4,49068476;8,426148;-16,64272363;-142,00656279;-142,00656279;0"
"Maquinarias y Equipos;2009;3;200903;-151,3986218;-144,42091303;-134,66875094;-9,75216209;-6,98233789;-1,72846264;-5,23440482;0,00462912;0;-28,06730027;2,19398949;3,92351531;-34,21581207;-179,46592207;-179,46592207;0"
"Maquinarias y Equipos;2009;4;200904;-147,48240008;-125,32306879;-121,1352847;-4,18778409;-22,15763229;-13,15024628;-9,00705838;-0,001699;0;-8,89959823;1,0782735;-1,186833;-8,53108173;-156,38199831;-156,38199831;0"
"Maquinarias y Equipos;2009;5;200905;-63,87799504;-57,82583597;-56,46225607;-1,3635799;-6,07115247;-3,41369157;-2,634679;0,0189934;0;-75,71210175;0,74026775;-52,93176188;-28,13164062;-139,59009679;-139,59009679;0"
"Maquinarias y Equipos;2009;6;200906;-150,85566928;-142,70498529;-132,83668839;-9,8682969;-8,25246999;-2,79950274;-5,44009055;0,101786;0;-38,84044622;1,929032;-1,0073837;-39,38031552;-189,6961155;-189,6961155;0"
"Maquinarias y Equipos;2009;7;200907;-171,14766155;-166,43086329;-160,65559186;-5,77527143;-4,74312781;-3,92814898;-0,786547;0,02632955;0;-9,89539552;8,536193;-7,12497295;-11,31560957;-181,04305707;-181,04305707;0"
"Maquinarias y Equipos;2009;8;200908;-141,23198343;-138,4229004;-132,28023331;-6,14266709;-2,80204367;-1,99734538;-0,78814967;-0,00703936;0;-9,02358929;2,78510451;-4,8330868;-9,188964;-150,25557272;-150,25557272;0"
"Maquinarias y Equipos;2009;9;200909;-163,30719199;-161,30177472;-151,73243436;-9,56934036;-2,00623347;-1,27277691;-0,71672619;0,0008162;0;-14,82376508;0,719609;-8,87627565;-6,61686243;-178,13095707;-178,13095707;0"
"Maquinarias y Equipos;2009;10;200910;-155,59159338;-141,25276371;-134,33543923;-6,91732448;-14,33694039;-12,951798;-1,36441767;-0,00188928;0;3,99631539;2,3871886;1,57718487;0,19317192;-151,59527799;-151,59527799;0"
"Maquinarias y Equipos;2009;11;200911;-145,10978848;-143,86903733;-141,96330348;-1,90573385;-1,24078915;-1,14938319;-0,06196;3,79999999999999E-05;0;4,41235094;6,54806003;-5,2729125;1,52273241;-140,69743754;-140,69743754;0"
"Maquinarias y Equipos;2009;12;200912;-112,68355613;-107,32839378;-106,38904023;-0,93935355;-5,36123835;-1,21019558;-4,14165813;0,006076;0;0,935566109999998;1,36446187;2,17612952;-2,33870228;-111,74799002;-111,74799002;0"
"Maquinarias y Equipos;2010;1;201001;-155,50798169;-153,81315536;-151,0594332;-2,75372216;-1,69125712;-1,51223255;-0,15953716;-0,00356921;0;-14,92596236;0,39148882;-5,17798765;-9,96707653;-170,43394405;-170,43394405;0"
"Maquinarias y Equipos;2010;2;201002;-144,59798224;-143,5819092;-130,60120425;-12,98070495;-1,01595304;-1,01813375;0,01708604;-0,00012;0;-30,68738273;1,15463407;-2,29511283;-30,48456097;-175,28536497;-175,28536497;0"
"Maquinarias y Equipos;2010;3;201003;-188,93623162;-186,41331428;-170,7909303;-15,62238398;-2,52291734;-1,64444694;-0,85082589;0;0;-20,79195119;1,11871966;-8,38275488;-13,44810797;-209,72818281;-209,72818281;0"
"Maquinarias y Equipos;2010;4;201004;-155,40552873;-138,31058836;-125,97909708;-12,33149128;-17,09520837;-13,38281041;-3,70561264;0,000268;0;-2,99016927;0,58834329;-1,20586662;-2,52682994;-158,395698;-158,395698;0"
"Maquinarias y Equipos;2010;5;201005;-180,07986308;-178,50270335;-172,43299883;-6,06970452;-1,57715973;-1,25976;-0,299962;0;0;-11,0895633;1,34707192;-4,41115333;-7,75989389;-191,16942638;-191,16942638;0"
"Maquinarias y Equipos;2010;6;201006;-216,8923124;-205,05316583;-198,74190294;-6,31126289;-11,87086757;-1,32702445;-10,52469184;0,031721;0;-3,45090824;0,62217415;5,23853637;-9,22936576;-220,34322064;-220,34322064;0"
"Maquinarias y Equipos;2010;7;201007;-222,94102698;-212,59526326;-206,11100726;-6,484256;-10,36395172;-5,19884556;-5,12989181;0,018188;0;16,76000528;2,18097944;22,33415652;-7,26477768;-206,1810217;-206,1810217;0"
"Maquinarias y Equipos;2010;8;201008;-237,40451889;-236,23813088;-229,06120902;-7,17692186;-1,15844801;-1,16477804;0,01829864;-0,00794;0;-20,05316361;2,926038;-4,80076211;-16,5183935;-257,4576825;-257,4576825;0"
"Maquinarias y Equipos;2010;9;201009;-262,55493023;-259,8366028;-258,83158271;-1,00502009;-2,71832743;-0,54622745;-2,16520198;0;0;-10,82555771;0,5642406;1,45395537;-13,56852968;-273,38048794;-273,38048794;0"
"Maquinarias y Equipos;2010;10;201010;-312,53105475;-310,03869571;-298,59958014;-11,43911557;-2,49140904;-1,7933604;-0,68038167;-0,00095;0;8,23984558;8,53447;-0,176809339999999;-0,14105908;-304,29120917;-304,29120917;0"
"Maquinarias y Equipos;2010;11;201011;-305,97715991;-305,66521126;-300,54335214;-5,12185912;-0,30857865;0,10192126;-0,37478096;-0,00337;0;3,7612044;3,42057977;-0,830796810000001;1,14032244;-302,21595551;-302,21595551;0"
"Maquinarias y Equipos;2010;12;201012;-312,74159703;-302,10388099;-300,12521039;-1,9786706;-10,70966411;-1,01571878;-9,68120811;0,07194807;0;-2,22118861;-0,89672158;6,46071252;-6,27412955;-314,96278564;-314,96278564;0"
"Maquinarias y Equipos;2011;1;201101;-331,86572465;-330,86488269;-328,52117294;-2,34370975;-1,00022439;-1,01146332;0,0466;-0,00061757;0;-4,58636766;1,01406;-4,53268097;-1,35259169;-336,45209231;-336,45209231;0"
"Maquinarias y Equipos;2011;2;201102;-292,47835902;-291,18961182;-282,17113884;-9,01847298;-1,2883652;-1,03712207;-0,23436249;-0,000382;0;-1,39022895;1,3594418;7,04754598;-9,30814473;-293,86858797;-293,86858797;0"
"Maquinarias y Equipos;2011;3;201103;-331,79687876;-329,13848435;-358,55581472;29,41733037;-2,66199241;-2,25968811;-0,37672755;0,003598;0;-10,57469567;1,18451757;-0,267843129999999;-11,74777611;-342,37157443;-342,37157443;0"
"Maquinarias y Equipos;2011;4;201104;-329,66617444;-307,86791098;-305,27056762;-2,59734336;-21,79826346;-12,96780658;-8,82148132;0;0;-7,55262944;1,83942981;7,54192059;-18,41977584;-337,21880388;-337,21880388;0"
"Maquinarias y Equipos;2011;5;201105;-335,04446533;-327,44201061;-331,47788683;4,03587622;-7,59520472;-1,05851375;-6,53099073;-0,00725;0;4,92284453;4,28897726;13,96276804;-12,96963777;-330,1216208;-330,1216208;0"
"Maquinarias y Equipos;2011;6;201106;-392,78919597;-377,96156681;-395,79436348;17,83279667;-14,82750916;-1,15074275;-13,65100521;-0,00012;0;-2,83410483;1,31080864;12,08824608;-15,69925555;-395,6233008;-395,6233008;0"
"Maquinarias y Equipos;2011;7;201107;-358,97603509;-356,0740025;-358,20315504;2,12915254;-2,93195359;-1,53821289;-1,38484749;0,029921;0;12,2934415;1,66518001;36,6871812;-25,83922071;-346,68259359;-346,68259359;0"
"Maquinarias y Equipos;2011;8;201108;-400,3144756;-397,36553757;-401,16812898;3,80259141;-2,95017303;-1,7854143;-1,15413213;0,001235;0;-26,86606586;7,324264;11,04660601;-44,85193187;-427,18054146;-427,18054146;0"
"Maquinarias y Equipos;2011;9;201109;-476,75374905;-443,93574432;-455,39063549;11,45489117;-32,88384173;-0,54893073;-32,331911;0,065837;0;-8,42261695;0,348966;9,46115852;-17,70272747;-485,176366;-485,176366;0"
"Maquinarias y Equipos;2011;10;201110;-444,06229131;-437,57166418;-425,12497234;-12,44669184;-6,48838713;-2,47295458;-4,00127428;-0,00224;0;-22,82749253;12,35019051;-3,52203756;-31,46814548;-466,88978384;-466,88978384;0"
"Maquinarias y Equipos;2011;11;201111;-284,47067219;-269,51347208;-261,76585174;-7,74762034;-16,09909577;-0,83550933;-15,22983776;1,14189566;0,5;-12,58427234;0,77713598;-12,09942513;-1,39069419;-296,55494453;-296,55494453;0"
"Maquinarias y Equipos;2011;12;201112;-361,14328625;-357,33933158;-375,62193067;18,28259909;-2,65369466;-1,08558094;-1,55374079;-1,15026001;1,5;3,88387729;13,05097262;-7,37647969;-1,91839464;-355,75940896;-355,75940896;0"
"Maquinarias y Equipos;2012;1;201201;-370,61177551;-367,89914791;-367,72873631;-0,170411600000001;-2,6978166;-2,5163614;-0,16747378;-0,014811;0;-1,27597729;1,66707402;1,32352937;-4,32294268;-371,8877528;-371,8877528;0"
"Maquinarias y Equipos;2012;2;201202;-322,28029236;-321,38397276;-319,18712834;-2,19684442;-0,8963196;-1,04667612;0,187916;0;0;8,65472223;6,47125008;2,85304091;-1,12976176;-313,62557013;-313,62557013;0"
"Maquinarias y Equipos;2012;3;201203;-391,29859696;-391,27452264;-381,91461821;-9,35990443;-1,16400535;-1,14459677;0;1,13993103;0,5;1,3515164;5,26419789;3,31897958;-7,24966607;-389,44708056;-389,44708056;0"
"Maquinarias y Equipos;2012;4;201204;-303,68662071;-301,25817023;-307,55144899;6,29327876;-2,47753448;-2,57275116;0,09993;0,049084;0;-17,23646637;2,5854605;-11,87360641;-7,58814346;-320,92308708;-320,92308708;0"
"Maquinarias y Equipos;2012;5;201205;-283,65376282;-282,64863673;-280,44528251;-2,20335422;-1,01895609;-1,06319189;0,06344903;0,01383;0;0,785772019999998;0,87083182;3,47391628;-3,37449608;-282,8679908;-282,8679908;0"
"Maquinarias y Equipos;2012;6;201206;-393,66810891;-391,92293833;-401,22095107;9,29801274;-1,74496858;-1,7205761;0;-0,000202;0;-11,18213872;1,50600257;-12,31669069;0,0938014;-404,85024763;-404,85024763;0"
"Maquinarias y Equipos;2012;7;201207;-441,05121692;-437,29028822;-436,47538381;-0,81490441;-3,7483347;-3,7310921;0;-0,012594;0;-21,57451374;1,47403697;-23,11412019;0,30749548;-462,62573066;-462,62573066;0"
